,OverallQual,YearBuilt,TotalBsmtSF,GrLivArea,FullBath,GarageCars,SalePrice
396,5,1972,6.795705775173514,6.795705775173514,1,2,11.719939634354555
397,5,1962,6.761572768804055,7.502186486602924,2,1,12.040608205802641
398,5,1920,6.8679744089702925,6.981934677156389,1,1,11.112447898373103
399,7,2006,6.9957661563048505,7.346010209913293,2,2,12.392552212472792
400,8,1996,7.138866999945524,7.160845906664299,1,2,12.411052226216713
401,7,2005,7.177782416195197,7.177782416195197,2,2,12.01364014498549
402,5,1940,6.51025834052315,6.51025834052315,1,1,11.589886506106357
403,8,1998,7.039660349862076,7.724446645633537,2,2,12.460714863903755
404,6,1995,6.692083742506628,7.360103972989152,2,2,12.031719258385396
405,4,1976,7.155396301896734,7.3901814282264295,2,2,11.918390573078392
406,6,1936,6.96979066990159,7.40184157874383,1,1,11.652687407345388
407,6,1915,6.733401891837359,7.426549072397305,2,1,12.083905011555967
408,7,2006,6.968850378341948,7.683403681053826,2,3,12.542544882151386
409,8,2007,6.9411900550683745,7.639161171659173,2,3,12.73596533201339
410,5,1958,7.151485463904735,7.151485463904735,1,1,11.002099841204238
411,5,1955,6.962243464266207,6.962243464266207,1,2,11.884489021402711
412,7,2009,7.293017679772782,7.298445101508147,2,2,12.310432660854417
413,5,1927,6.915723448631314,6.93537044601511,1,2,11.652687407345388
414,7,1993,6.984716320118266,7.64826303090192,2,3,12.337100907936577
415,7,2007,7.200424892944957,7.200424892944957,2,2,12.106992367829498
416,6,1978,6.51025834052315,7.24422751560335,1,2,11.915051671812877
417,6,1918,7.222566018822171,7.8724551500639794,2,3,12.384218830913648
418,5,1940,6.628041376179533,7.033506484287697,1,1,11.744037185933616
419,5,1968,6.962243464266207,6.962243464266207,1,1,11.863582336583399
420,7,1997,7.203405521083095,7.203405521083095,2,4,12.237086699059343
421,6,1977,7.379008127628304,7.379008127628304,2,2,12.2783933071098
422,5,1954,6.895682697747868,6.895682697747868,1,2,11.635143097694478
423,8,1998,7.293017679772782,7.874739125171811,2,3,12.66032791780777
424,6,1956,7.086737934510577,7.086737934510577,1,1,11.842229212112828
425,7,1946,6.478509642208569,7.236339342754344,1,1,11.813030057420567
426,7,1989,7.325148957955575,7.404887575616125,2,2,12.524526376648708
427,4,1957,6.810142450115136,6.810142450115136,1,1,11.59917655301345
428,7,2007,7.0967213784947605,7.0967213784947605,2,2,12.182804018590819
429,6,1988,7.238496840894365,7.252762418053187,2,2,12.072541252905651
430,6,1971,6.180016653652572,6.894670039433482,1,1,11.355101379776661
431,6,1920,6.803505257608338,7.088408778675395,1,0,11.288531131754366
432,5,1971,6.639875833826536,7.21890970761906,1,2,11.715866308966918
433,6,1997,6.8308742346461795,7.38025578842646,2,2,12.106252310247962
434,4,1972,6.4457198193855785,6.4457198193855785,1,0,11.302204433654575
435,7,1996,6.683360945766275,7.415175109613295,2,2,12.26434155365415
436,6,1920,6.473890696352274,7.0192966537150445,1,2,11.661345470088502
437,6,1926,6.784457062637643,6.806829360392176,1,1,11.686878772093667
438,5,1913,6.0867747269123065,6.542471960506805,1,1,11.411446296020374
439,6,1920,6.52795791762255,7.086737934510577,1,2,11.608235644774552
440,10,2008,8.037220031133012,7.784057002639929,2,3,13.226723392728571
441,4,1955,7.272398392570047,7.272398392570047,2,0,11.678439903447801
442,5,1930,6.982862751468942,7.360739903058278,2,2,12.000891794590137
443,7,2006,7.1372784372603855,7.1372784372603855,2,3,12.058152515453552
444,7,1994,6.818924065275521,7.553810852008231,2,2,12.254862809699606
445,6,1956,7.269616749608169,7.4318919168078,1,2,11.755871643580617
446,6,1966,7.324489979348532,7.543273346705446,2,2,12.154779351142624
447,7,1998,6.835184586147301,7.542213463193403,2,2,12.205572520488492
448,6,1937,6.659293919683638,7.226936018493289,2,1,11.691071650353702
449,3,1948,6.47543271670409,7.075808863978387,1,1,11.695247021764184
450,6,1930,6.70073110954781,6.70073110954781,1,1,11.608235644774552
451,7,1975,7.334981878871814,7.334981878871814,2,2,12.542544882151386
452,6,1996,6.77078942390898,7.470793774195062,2,2,12.225875272826354
453,8,2008,6.643789733147672,7.371489295214277,2,2,12.254862809699606
454,5,1976,7.454719949364001,7.454719949364001,2,2,12.144197241812087
455,7,1973,7.124478262493424,7.124478262493424,1,2,12.075394321888057
456,5,1916,6.436150368369428,7.203405521083095,1,3,11.49272275765271
457,4,1954,7.218176838403408,7.416378479192928,1,2,12.4529327234617
458,8,1925,6.376726947898627,7.418180822726788,1,1,11.9891596439666
459,5,1950,6.5638555265321274,7.0925737159746784,1,1,11.608235644774552
460,8,2009,6.723832440821209,7.5678626054638825,2,2,12.481561937216318
461,7,1936,6.327936783729195,7.034387929915503,1,2,11.951180395901384
462,5,1965,6.761572768804055,6.761572768804055,1,1,11.041048081342682
463,6,1934,6.5722825426940075,7.414572881350589,1,1,12.147913731356642
464,5,1978,6.946975992135418,6.946975992135418,2,0,11.728036844587175
465,7,2004,7.226209010100671,7.254177846456518,2,2,12.093687514935382
466,7,1970,7.152268856032539,7.152268856032539,1,2,12.025749091398891
467,5,1942,6.590301048196686,7.404887575616125,1,1,11.894780707439258
468,8,2006,7.3938782901077555,7.3987862754199485,2,3,12.429216196844383
469,6,1993,6.723832440821209,7.444248649496705,2,2,12.138863895836725
470,8,1985,7.305188215393037,7.31455283232408,1,2,12.26434155365415
471,7,1977,6.694562058521095,7.585281078639126,2,2,12.154779351142624
472,6,2005,6.304448802421981,6.977281341630747,1,2,11.904967552746252
473,8,2006,7.588829878307813,7.588829878307813,2,3,12.994530005894443
474,8,2000,7.309212365692763,7.409741954080923,2,2,12.43320821811392
475,5,1963,6.877296071497429,6.877296071497429,1,2,11.794337924408413
476,6,1997,7.298445101508147,7.30854279753919,2,2,12.249610947544657
477,9,2006,7.674617497364363,7.879669914604289,2,3,12.84792653170257
478,8,2007,7.4413203897176174,7.4489161025442,2,3,12.601487417784837
479,4,1937,6.810142450115136,7.030857476116121,1,2,11.401669829409995
480,9,2004,7.513709247839705,7.52294091807237,2,3,12.694652660348845
481,9,2003,7.491087593534876,7.491087593534876,2,3,12.832011076396668
482,7,1915,6.813444599510896,7.509883061154913,1,1,11.951180395901384
483,6,1998,7.103322062526113,7.103322062526113,2,2,12.007621706806335
484,5,1962,6.906754778648554,6.906754778648554,1,1,11.794337924408413
485,5,1950,7.014814351275545,7.014814351275545,1,1,11.898187865760873
486,5,1965,6.9782137426306985,6.9782137426306985,1,2,11.957611286231675
487,5,1971,7.302496423727326,7.302496423727326,2,2,12.072541252905651
488,5,1900,6.860663671448287,7.789040401657477,2,2,11.982929094215963
489,4,1970,6.4457198193855785,6.4457198193855785,1,1,11.362102575235644
490,5,1976,5.575949103146316,7.1731917424865985,1,1,11.652687407345388
491,6,1941,6.692083742506628,7.363913501405819,1,1,11.79810440720389
492,6,2006,6.590301048196686,7.283448228756631,2,2,12.059803326028716
493,5,1960,7.1459844677143876,7.1459844677143876,1,1,11.951180395901384
494,5,1938,5.247024072160486,6.786716950605081,1,1,11.421906066583059
495,4,1920,6.579251212010101,6.579251212010101,1,0,10.460242108190519
496,8,1992,8.070906088787819,8.07961802938984,3,2,12.971540487669746
497,7,1925,6.933423025730715,7.506591780070841,2,1,12.122691036591123
498,5,1967,6.761572768804055,6.80128303447162,1,1,11.77528972943772
499,5,1958,6.815639990074331,6.815639990074331,1,1,11.695247021764184
500,6,1973,6.51025834052315,7.1049654482698426,1,1,11.635143097694478
501,7,2005,6.763884908562435,7.477604243197589,2,2,12.33138283649562
502,5,1965,7.101675971619444,7.101675971619444,1,2,11.84939770159144
503,7,1959,7.313886831633462,7.496097345175956,2,2,12.57418196709457
504,6,1974,6.75110146893676,7.186901020411631,2,2,11.898187865760873
505,5,1952,6.866933284461882,7.580699752224563,2,2,11.732060994886899
506,8,1993,6.655440350367647,7.555381944240273,2,2,12.2783933071098
507,6,2009,7.1049654482698426,7.1049654482698426,2,2,12.246734627249063
508,7,1928,6.535241271013659,7.228388451573604,2,2,11.9891596439666
509,5,1959,6.947937068614969,6.947937068614969,1,1,11.732060994886899
510,5,1951,6.915723448631314,7.217443431696533,1,1,12.01309450854769
511,7,2005,7.221105098182496,7.221105098182496,2,2,12.219309648562168
512,5,1958,6.761572768804055,6.761572768804055,1,2,11.77452020265869
513,6,1983,6.988413181999592,6.984716320118266,1,2,11.805595078933049
514,5,1926,6.643789733147672,6.670766320845874,1,1,11.477298287327077
515,10,2009,7.603897968521881,7.61085279039525,2,3,12.906346868281233
516,6,1972,6.535241271013659,7.6586995582682995,2,2,11.970350312009105
517,7,1996,7.142036574706803,7.759614150696903,2,3,12.487485104968359
518,6,1998,6.677083461247136,7.493317248862145,2,2,12.259613412458204
519,7,1926,7.151485463904735,7.640123172695364,1,1,12.363076394339839
520,4,1900,0.0,7.165493475060845,2,0,11.573550086786664
521,6,1957,7.126087273299125,7.126087273299125,1,1,11.918390573078392
522,6,1947,6.911747300251674,7.416979621381154,2,2,11.976659481202368
524,7,1996,7.229113877793302,7.7823903355874595,2,3,12.662706040212738
525,7,2005,7.136483208590247,7.143617602704121,2,2,12.078239274020289
526,5,1956,6.833031732786201,6.833031732786201,1,1,11.790557201568507
527,9,2008,7.280697195384741,7.905810312658931,2,3,13.008659261632127
528,4,1920,6.269096283706261,6.405228458030842,1,0,11.362102575235644
529,6,1957,7.618251097876695,7.83002808253384,3,2,12.209187788430318
530,6,1988,7.2868764117507,7.319202458767849,2,2,12.072541252905651
531,6,1920,6.415096959171596,7.216709486709457,2,2,11.759785542901755
532,5,1955,0.0,6.717804695023691,1,1,11.585246126549855
533,1,1946,0.0,5.811140992976701,1,0,10.578979797857352
534,8,2004,6.561030665896573,7.254177846456518,2,2,12.089538829274222
535,5,1910,7.018401799069201,7.205635176410364,1,0,11.585246126549855
536,7,1998,6.779921907472252,7.452402451223638,2,2,12.144197241812087
537,4,1972,6.761572768804055,6.761572768804055,1,2,11.619535200028487
538,5,1968,6.957497370876951,7.055312843339752,1,1,11.970350312009105
539,8,2001,7.365812837209472,7.3783837129967145,2,2,12.513557345278134
540,9,2006,7.516433302915632,7.516433302915632,2,3,12.66032791780777
541,8,2000,6.876264611890766,7.734121303328305,2,3,12.421184025147118
542,7,1998,7.408530566894626,7.426549072397305,2,2,12.270220465353926
543,7,1998,6.583409222158765,6.642486801367256,1,1,11.79810440720389
544,7,2006,6.483107351457199,7.310550158534422,2,2,12.09884928474215
545,7,1988,7.093404625868766,7.688455356549944,2,3,12.341477282536376
546,6,1923,6.970730078143525,7.399398083331354,1,2,12.254862809699606
547,5,1970,6.643789733147672,6.643789733147672,1,2,11.771436160121729
548,5,1955,6.715383386334681,6.715383386334681,1,2,11.736069016284437
549,7,2003,6.815639990074331,7.646831391430482,2,2,12.479909311159902
550,6,1977,6.974478911025045,6.974478911025045,2,2,11.84939770159144
551,5,1957,6.833031732786201,6.833031732786201,1,1,11.630708500626612
552,8,2006,7.443663683115591,7.448333860897476,2,3,12.450977688625896
553,4,1949,0.0,7.026426808699636,2,2,11.589886506106357
554,7,2003,6.905753276311464,7.6236419465115715,2,3,12.556729517143344
555,5,1922,6.900730664045173,6.954638864880987,1,1,11.635143097694478
556,5,1957,6.9957661563048505,6.9957661563048505,1,1,11.856515169360305
557,4,1920,6.456769655572163,7.197435354096591,1,1,11.589886506106357
558,7,1996,6.591673732008658,7.27655640271871,2,2,12.072541252905651
559,7,2003,7.2254814727822945,7.350516171833998,2,2,12.363076394339839
560,5,1957,7.238496840894365,7.238496840894365,1,2,11.70766954176274
561,5,1974,7.236339342754344,7.236339342754344,1,2,12.043553716032399
562,5,1940,6.903747257584598,6.903747257584598,1,0,11.589886506106357
563,6,1918,7.0587581525186645,7.422971251049421,2,2,12.128111104060462
564,7,1992,6.9985096422506015,7.738488122494646,2,2,12.498742259492994
565,6,1915,6.692083742506628,7.4067107301776405,1,1,11.759785542901755
566,9,2005,7.022868086082641,7.825644732219989,2,3,12.691580461311874
567,7,2004,7.324489979348532,7.336285660021297,2,2,12.273731294003989
568,8,1983,7.310550158534422,7.664815785285735,1,2,12.66539442642905
569,5,1979,6.849066282633458,6.849066282633458,1,2,11.820116003810051
570,5,1965,7.454719949364001,7.454719949364001,2,2,11.867798786962332
571,6,1959,6.761572768804055,6.761572768804055,1,1,11.695247021764184
572,7,2009,6.740519359606223,7.433666540166168,2,2,12.321630986164447
573,7,2000,5.950642552587727,7.265429723253953,2,2,12.043553716032399
574,5,1971,5.918893854273146,7.011213987350367,1,1,11.842229212112828
575,5,1947,6.723832440821209,7.103322062526113,1,1,11.682668239557323
576,7,1928,6.7580945044277305,7.29776828253138,2,1,11.884489021402711
577,5,1966,7.059617628291383,7.1853870155804165,1,2,12.010665849187564
578,7,2007,6.535241271013659,7.238496840894365,2,2,11.891361900690473
579,5,1954,6.956545443151569,7.492760300922379,2,1,11.786762130599957
580,6,1960,7.042286171939743,7.264730177929867,1,2,12.111212364506214
581,8,2008,7.621684998724611,7.621684998724611,2,3,12.442302200392747
582,6,1990,6.704414354964107,6.704414354964107,1,0,11.682668239557323
583,10,1893,7.1204443723924875,7.928406026180535,3,2,12.691580461311874
584,4,1935,6.784457062637643,7.360739903058278,1,1,11.79810440720389
585,8,2005,7.532623618788788,7.614805364711073,2,3,12.820987977820545
586,6,1918,6.704414354964107,6.731018100482083,1,1,11.77528972943772
587,5,1982,6.733401891837359,6.756932389247553,1,2,11.827736204810263
588,5,1968,7.270312886079025,7.29505641646263,1,1,11.870599909242044
589,5,1930,6.60934924316738,6.840546529288687,1,1,11.283512300642423
590,7,2004,6.646390514847729,7.366445148327599,2,2,12.132964173709535
591,10,2008,7.451241684987676,7.738923757439457,2,3,13.021326833226556
592,5,1982,6.704414354964107,6.704414354964107,1,2,11.835008964139341
593,6,2003,6.742880635791903,6.742880635791903,1,2,11.84939770159144
594,5,1975,6.828712071641684,6.828712071641684,1,1,11.608235644774552
595,8,2005,7.503289630675082,7.509883061154913,2,3,12.672946381766982
596,6,1910,6.52795791762255,7.221105098182496,1,1,11.648365035864053
597,7,2006,7.1372784372603855,7.2456550675945355,0,3,12.17664898415669
598,5,1977,7.265429723253953,7.4067107301776405,2,2,12.289954129510877
599,6,1980,6.573680166960646,7.349873704738337,2,2,11.925035115797062
600,8,2005,6.964135612418245,7.55171221535131,2,2,12.524526376648708
601,6,1937,6.659293919683638,7.226209010100671,1,1,11.856515169360305
602,8,1992,6.811244378601294,7.557472901614746,2,2,12.301382825334498
603,7,2004,6.396929655216146,7.090076835776092,2,2,11.925035115797062
604,7,2002,7.309212365692763,7.309212365692763,2,2,12.30591798049989
605,7,1965,6.643789733147672,7.593877844605118,2,2,12.230765258120545
606,5,1996,6.946975992135418,6.946975992135418,1,2,11.931635799828413
607,5,1948,6.79794041297493,7.60489448081162,3,1,12.323855681186558
608,8,1934,6.872128101338986,8.069029328774958,2,2,12.791356180214175
609,4,1961,6.9363427358340495,6.9363427358340495,1,1,11.682668239557323
610,9,2000,7.272398392570047,7.674617497364363,2,3,12.65395846952229
611,6,1978,6.939253946041508,6.939253946041508,2,2,11.904967552746252
612,8,2001,7.1693500166706,7.534762657037537,2,2,12.474189562487116
613,5,2007,7.02108396428914,7.02108396428914,1,0,11.898187865760873
614,4,1972,6.4457198193855785,6.4457198193855785,1,0,11.231887935237117
615,6,1963,6.841615476477592,6.960347729101308,1,2,11.831379196088763
616,6,2002,6.663132695990803,7.319202458767849,2,2,12.118333731222167
617,6,1954,6.723832440821209,6.723832440821209,1,2,11.566466231898259
618,9,2007,7.507690077819904,7.510977752014095,2,3,12.659734090733718
619,8,2003,7.301147805856032,7.724004656676065,2,3,12.628067055589549
620,3,1914,6.761572768804055,6.761572768804055,1,0,11.112447898373103
621,6,1974,7.3277805384216315,7.868636894184167,2,2,12.388394202324129
622,5,1977,6.887552571664617,6.887552571664617,1,2,11.813030057420567
623,6,2000,6.628041376179533,7.321188556739478,2,2,12.034691028774553
624,6,1972,6.595780513961311,7.489970898834801,1,2,12.014609430818936
625,6,1962,7.017506142941256,7.017506142941256,1,2,11.982929094215963
626,5,1960,6.885509670034818,7.259819610363186,1,1,11.848683160653573
627,6,1955,7.052721049232323,7.326465613840322,1,1,11.938193200374572
628,5,1969,6.946975992135418,7.640123172695364,1,2,11.813030057420567
629,6,1964,7.129297548929373,7.2078598714324755,1,2,12.034691028774553
630,5,1880,6.455198563340122,7.4673710669175595,1,1,11.728036844587175
631,8,2006,7.348587530927593,7.348587530927593,2,2,12.25247901834433
632,7,1977,7.234177179749849,7.252053951852814,2,2,11.320553572322773
633,5,1954,6.962243464266207,6.962243464266207,1,1,11.845102777308561
634,6,1980,6.962243464266207,6.962243464266207,0,2,11.877568578558138
635,6,1914,7.272398392570047,8.130059039992796,2,0,12.206072645530174
636,2,1936,5.575949103146316,6.684611727667927,1,0,11.002099841204238
637,5,1954,6.698268054115413,7.234898420314831,2,1,11.440354772135393
638,5,1910,6.679599185844383,6.679599185844383,1,0,11.350406535472453
639,8,2006,7.326465613840322,7.356918242356021,2,3,12.485827127509431
640,8,2003,7.325148957955575,7.325148957955575,1,2,12.520883385370206
641,7,2001,6.963189985870238,7.564757012905729,2,2,12.328290278254423
642,8,1972,7.5766097669730375,7.902487437162855,2,2,12.751299696013497
643,5,1969,6.659293919683638,7.3901814282264295,2,2,11.931635799828413
644,9,2009,7.476472381163905,7.476472381163905,2,3,12.823628446539173
645,6,1971,6.8885724595653635,6.8885724595653635,1,2,11.872346634576987
646,5,1950,0.0,6.954638864880987,1,2,11.495779306135258
647,6,1953,6.9975959829819265,6.9975959829819265,1,2,11.951180395901384
648,6,1966,6.628041376179533,7.516977224604321,1,2,11.951180395901384
649,4,1970,6.4457198193855785,6.4457198193855785,1,0,11.344506813345266
650,7,2007,6.70073110954781,7.417580402414544,2,2,12.235388699864227
651,4,1940,6.626717749249025,7.31986492980897,1,1,11.589886506106357
652,7,1996,6.779921907472252,7.447751280047908,2,2,12.160028707028767
653,6,1906,6.628041376179533,7.292337176173877,1,1,11.813030057420567
654,8,1995,7.653969180478774,7.655864017616056,2,3,12.765688433465597
655,6,1971,6.263398262591624,6.9957661563048505,1,1,11.385092093460344
656,5,1959,6.959398512133975,6.959398512133975,1,1,11.887931365593685
657,7,1931,6.654152520183219,7.31455283232408,1,1,11.911701584927597
658,6,1948,6.815639990074331,7.284820912568604,1,1,11.487607656985938
659,5,1964,7.303843225277705,7.303843225277705,1,2,12.025749091398891
660,7,1976,6.675823221634848,7.5678626054638825,2,2,12.195517131590657
661,8,1994,7.395721608602045,7.803026643632217,2,3,12.904207367601158
662,6,1968,7.238496840894365,7.238496840894365,1,2,11.608235644774552
663,4,1972,7.037027614686276,7.074116816197362,2,2,11.831379196088763
664,8,2005,7.638679823876112,7.64826303090192,1,3,12.955127458028414
665,8,2000,7.2485040723706105,7.568379267836522,2,2,12.348006141418841
666,6,1965,6.928537818164665,7.77485576666552,2,2,11.76756768334381
667,6,1994,7.249925536717988,7.425953657077541,2,2,12.173032791451973
668,5,1956,7.080026499922591,7.270312886079025,1,2,12.031719258385396
669,4,1922,6.551080335043404,7.07326971745971,1,1,11.831379196088763
670,6,2005,6.6039438246004725,7.297091005160418,2,2,12.063932878369052
671,6,1925,6.51025834052315,7.221835825288449,2,1,11.54829260880752
672,6,1977,7.0967213784947605,7.0967213784947605,1,2,12.013700752882718
673,6,1957,7.29776828253138,7.516977224604321,2,2,12.458774999085929
674,6,1965,7.035268599281097,7.035268599281097,1,1,11.84939770159144
675,6,1978,6.75110146893676,7.273092595999522,2,2,11.908340237224891
676,4,1900,6.9985096422506015,7.480992162869525,2,3,11.37366339763672
677,5,1924,6.643789733147672,6.674561391814426,1,1,11.603679828238693
678,8,2008,7.6236419465115715,7.6236419465115715,2,3,12.827992316801751
679,5,1961,6.895682697747868,6.895682697747868,1,2,11.763684183317412
680,6,1980,6.827629234502852,6.827629234502852,2,1,11.870599909242044
681,5,1932,6.675823221634848,7.326465613840322,1,1,11.979385322467598
682,6,1996,7.1631723908466425,7.1631723908466425,1,2,12.061046873479915
683,9,2002,7.3938782901077555,7.419380582918692,2,3,12.560244459250788
684,7,1998,7.085901464365611,7.516977224604321,2,2,12.30591798049989
685,7,1984,7.081708586105575,7.644919344958857,2,2,12.24288661865289
686,7,2007,6.773080375655535,7.473637108496206,3,2,12.336552511980964
687,7,2004,6.311734809152915,7.004881989712859,2,2,11.910358401381128
688,8,2007,7.257707677160043,7.257707677160043,2,2,12.8790171187726
689,6,2005,7.216709486709457,7.216709486709457,2,2,12.17921519136029
690,6,2004,6.742880635791903,6.742880635791903,1,2,11.856515169360305
691,10,1994,7.8013913202914855,8.370084326378025,3,3,13.534473028231162
692,7,1989,7.098375638590786,7.831617276352611,2,2,12.721885810807203
693,5,1921,6.9782137426306985,6.9782137426306985,1,1,11.594321103174222
694,5,1936,6.831953565565855,7.338888133838879,1,2,11.86005499606543
695,6,1987,7.013915474810528,7.036148493750536,2,2,12.078239274020289
696,5,1921,6.423246963533519,6.423246963533519,1,1,11.396391648714276
697,5,1952,6.887552571664617,7.045776576879511,1,1,11.72399643505017
698,5,1965,6.795705775173514,6.795705775173514,1,1,11.83862560460953
699,7,2004,7.237778191923443,7.237778191923443,2,2,12.185869938212655
700,8,2002,7.495541943884256,7.495541943884256,2,3,12.652359748158593
701,7,1969,7.059617628291383,7.059617628291383,1,2,11.84939770159144
702,8,2006,7.1180162044653335,7.853993087224244,2,3,12.799175708864519
703,5,1900,5.886104031450156,7.502186486602924,2,2,11.84939770159144
704,7,2004,7.29505641646263,7.302496423727326,2,2,12.269047444691562
705,4,1930,0.0,6.9957661563048505,2,0,10.915088464214607
706,7,1971,7.404279118037268,7.508787170634276,2,2,12.618182296357007
707,8,2006,7.188412736496954,7.188412736496954,2,2,12.445089546000673
708,7,2007,6.590301048196686,7.283448228756631,2,2,12.09815330331068
709,5,1966,6.775366090936392,6.806829360392176,1,1,11.607326140391713
710,3,1935,5.598421958998375,6.591673732008658,1,0,10.858998997563564
711,4,1900,6.755768921984255,7.071573364211532,1,1,11.540307141711446
712,8,1988,7.113142108707088,7.113142108707088,2,2,12.14950229404178
713,4,1970,6.866933284461882,6.866933284461882,1,2,11.76756768334381
714,6,1976,6.586171654854675,7.2991214627108,2,2,11.779128505744886
715,6,1974,6.96979066990159,7.2078598714324755,2,2,12.013700752882718
716,7,1890,6.576469569048224,7.845416036592485,1,2,11.979799201207037
717,5,1973,7.069874128458572,7.071573364211532,1,2,11.964001084330445
718,7,1993,7.1785454837637,7.790696031174738,2,3,12.739637756265655
719,5,1969,6.878326468291325,6.878326468291325,1,1,11.763684183317412
720,8,1985,7.462789157412448,7.462789157412448,2,2,12.524526376648708
721,6,2004,6.742880635791903,6.742880635791903,1,2,11.870599909242044
722,4,1970,6.761572768804055,6.761572768804055,1,2,11.732060994886899
723,4,1954,6.846943139585379,7.293017679772782,2,1,11.813030057420567
724,9,2007,7.437206366871292,7.437206366871292,2,3,12.676076274775909
725,4,1970,6.761572768804055,6.761572768804055,1,2,11.699405031912846
726,6,1988,6.779921907472252,7.426549072397305,2,2,12.310432660854417
727,7,2007,7.116394144093465,7.116394144093465,2,2,12.178187442040638
728,5,1958,7.367708572374371,7.4821189235521155,2,3,11.608235644774552
729,4,1925,6.659293919683638,7.0967213784947605,1,2,11.542484267211773
730,8,1995,7.374629015218945,7.38770923908104,2,2,12.373703486914124
731,7,2003,6.7661917146603505,7.044032897274685,2,2,12.141534124392603
732,7,1998,7.050122520269059,7.616283561580385,2,2,12.312682380588432
733,5,1961,6.761572768804055,7.042286171939743,1,1,11.786001385032646
734,5,1968,6.854354502255021,6.854354502255021,1,1,11.589886506106357
735,7,1914,6.779921907472252,7.477604243197589,1,2,12.0015054797889
736,3,1950,0.0,6.946975992135418,2,2,11.44571671527678
737,8,2005,6.794586580876499,7.496097345175956,2,3,12.387977448827787
738,5,1987,7.090076835776092,7.090076835776092,3,0,12.095141084822892
739,7,2004,6.761572768804055,7.454719949364001,2,2,12.154779351142624
740,5,1910,5.575949103146316,7.266827347520591,2,2,11.790557201568507
741,6,1961,6.815639990074331,6.815639990074331,1,1,11.863582336583399
742,7,2000,7.207118856207756,7.207118856207756,2,2,12.095141084822892
743,5,1963,6.253828811575473,7.288927694521257,2,2,12.072541252905651
744,8,1993,7.198183577101943,7.198183577101943,2,2,12.100712129872347
745,8,1976,7.040536390215956,7.906547232368036,3,2,12.610870864650634
746,7,2000,6.858565034791365,7.721348612617949,2,2,12.371587084007746
747,7,1880,7.122866658599083,7.878534196140362,1,4,12.491172637278908
748,7,1996,7.450079569807499,7.450079569807499,2,2,12.46997418931655
749,4,1945,0.0,7.332369205929062,2,1,11.49272275765271
750,4,1910,6.3561076606958915,7.038783541388542,1,0,11.477298287327077
751,7,2003,6.492239835020471,7.1853870155804165,2,2,11.99535161421452
752,6,1997,7.2991214627108,7.309212365692763,2,2,12.287652632522597
753,8,2005,6.937314081223682,7.6487397889562425,2,3,12.526342907575106
754,6,1969,6.933423025730715,6.933423025730715,1,2,11.957611286231675
755,6,1999,6.591673732008658,7.293697720601438,2,2,12.058152515453552
756,8,2007,6.763884908562435,7.477604243197589,2,2,12.26434155365415
757,6,1978,6.51025834052315,7.234177179749849,2,2,11.976030352524807
758,7,1999,6.612041034833092,7.313886831633462,2,2,12.097373228606832
759,8,1995,7.183870715062453,7.836369760545124,2,3,12.577636201962656
760,6,1959,6.761572768804055,6.761572768804055,1,1,11.755871643580617
761,5,1924,7.0431599159883405,7.170888478512505,1,2,11.512925464970229
762,7,2009,6.628041376179533,7.344072850573066,2,2,12.279323107269766
763,8,1999,7.132497551660044,7.768533300926033,2,3,12.727838209334498
764,8,1995,7.309212365692763,7.309212365692763,1,2,12.506177237980511
765,9,2008,7.311886164077165,7.317212408359839,2,2,12.484204257170104
766,7,1988,6.887552571664617,7.446585099157725,2,2,12.188417710291453
767,6,1940,6.890609120147166,7.4673710669175595,2,1,11.982929094215963
768,7,2004,7.528331766707247,7.515344571180436,2,2,12.28690119819279
769,8,2003,7.408530566894626,8.095293776844649,3,3,13.195613839143922
770,5,1982,6.754604099487962,6.754604099487962,1,2,11.812289042195847
771,4,1951,6.728628613084702,7.106606137727303,1,2,11.532728092266408
772,6,1976,6.9363427358340495,7.018401799069201,1,2,11.580584113444043
773,5,1958,6.815639990074331,6.815639990074331,1,1,11.648330101976432
774,8,2006,7.5678626054638825,7.587310506022615,2,3,12.886641043883259
775,6,1998,7.093404625868766,7.093404625868766,2,2,11.99535161421452
776,7,2005,7.3864708488298945,7.3864708488298945,2,3,12.308177868467327
777,5,1974,6.761572768804055,6.795705775173514,1,2,11.867097278690842
778,5,1977,0.0,7.61085279039525,2,2,11.877568578558138
779,6,1977,6.882437470997847,6.911747300251674,1,2,11.813030057420567
780,7,1995,7.1204443723924875,7.133295954896068,2,2,12.078239274020289
781,6,1992,6.634633357861686,7.3796321526095525,2,2,12.077670930725649
782,7,2001,7.253470382684528,7.265429723253953,2,2,12.139398512262181
783,5,1978,7.00033446027523,7.01211529430638,1,2,12.016726473799254
784,6,1914,6.60934924316738,7.302496423727326,2,0,11.759785542901755
785,6,1967,7.22402480828583,7.201916317531627,2,2,11.992260421644849
786,5,1915,6.530877627725885,7.409741954080923,2,1,11.842229212112828
787,7,2004,6.862757913051401,7.642044402873258,2,2,12.358793732547838
788,4,1954,6.803505257608338,6.803505257608338,1,1,11.588960151246226
789,6,1966,6.723832440821209,7.643482907077201,2,2,12.141534124392603
790,7,2005,7.0431599159883405,7.0431599159883405,2,2,11.984178313616395
791,6,1976,6.9363427358340495,6.967909201801884,1,2,11.896826395162552
792,7,1996,7.018401799069201,7.607381425639791,2,2,12.50539915757667
